Benchmark,Successful,Time Taken,Program Found,Program Length
src/main/resources/SIBenchmarks/fg_max20.sl,true,10,(ite (let ((_let_1 (* (- 1) x5))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (>= (+ x5 (* (- 1) x6)) 0) (>= (+ x5 (* (- 1) x7)) 0) (>= (+ x5 (* (- 1) x8)) 0) (>= (+ x5 (* (- 1) x9)) 0) (>= (+ x5 (* (- 1) x10)) 0) (>= (+ x5 (* (- 1) x11)) 0) (>= (+ x5 (* (- 1) x12)) 0) (>= (+ x5 (* (- 1) x13)) 0) (>= (+ x5 (* (- 1) x14)) 0) (>= (+ x5 (* (- 1) x15)) 0) (>= (+ x5 (* (- 1) x16)) 0) (>= (+ x5 (* (- 1) x17)) 0) (>= (+ x5 (* (- 1) x18)) 0) (>= (+ x5 (* (- 1) x19)) 0))) x5 (ite (let ((_let_1 (* (- 1) x4))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (>= (+ x4 (* (- 1) x5)) 0) (>= (+ x4 (* (- 1) x6)) 0) (>= (+ x4 (* (- 1) x7)) 0) (>= (+ x4 (* (- 1) x8)) 0) (>= (+ x4 (* (- 1) x9)) 0) (>= (+ x4 (* (- 1) x10)) 0) (>= (+ x4 (* (- 1) x11)) 0) (>= (+ x4 (* (- 1) x12)) 0) (>= (+ x4 (* (- 1) x13)) 0) (>= (+ x4 (* (- 1) x14)) 0) (>= (+ x4 (* (- 1) x15)) 0) (>= (+ x4 (* (- 1) x16)) 0) (>= (+ x4 (* (- 1) x17)) 0) (>= (+ x4 (* (- 1) x18)) 0) (>= (+ x4 (* (- 1) x19)) 0))) x4 (ite (let ((_let_1 (* (- 1) x3))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (>= (+ x3 (* (- 1) x4)) 0) (>= (+ x3 (* (- 1) x5)) 0) (>= (+ x3 (* (- 1) x6)) 0) (>= (+ x3 (* (- 1) x7)) 0) (>= (+ x3 (* (- 1) x8)) 0) (>= (+ x3 (* (- 1) x9)) 0) (>= (+ x3 (* (- 1) x10)) 0) (>= (+ x3 (* (- 1) x11)) 0) (>= (+ x3 (* (- 1) x12)) 0) (>= (+ x3 (* (- 1) x13)) 0) (>= (+ x3 (* (- 1) x14)) 0) (>= (+ x3 (* (- 1) x15)) 0) (>= (+ x3 (* (- 1) x16)) 0) (>= (+ x3 (* (- 1) x17)) 0) (>= (+ x3 (* (- 1) x18)) 0) (>= (+ x3 (* (- 1) x19)) 0))) x3 (ite (let ((_let_1 (* (- 1) x2))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (>= (+ x2 (* (- 1) x3)) 0) (>= (+ x2 (* (- 1) x4)) 0) (>= (+ x2 (* (- 1) x5)) 0) (>= (+ x2 (* (- 1) x6)) 0) (>= (+ x2 (* (- 1) x7)) 0) (>= (+ x2 (* (- 1) x8)) 0) (>= (+ x2 (* (- 1) x9)) 0) (>= (+ x2 (* (- 1) x10)) 0) (>= (+ x2 (* (- 1) x11)) 0) (>= (+ x2 (* (- 1) x12)) 0) (>= (+ x2 (* (- 1) x13)) 0) (>= (+ x2 (* (- 1) x14)) 0) (>= (+ x2 (* (- 1) x15)) 0) (>= (+ x2 (* (- 1) x16)) 0) (>= (+ x2 (* (- 1) x17)) 0) (>= (+ x2 (* (- 1) x18)) 0) (>= (+ x2 (* (- 1) x19)) 0))) x2 (ite (let ((_let_1 (* (- 1) x8))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (>= (+ x8 (* (- 1) x9)) 0) (>= (+ x8 (* (- 1) x10)) 0) (>= (+ x8 (* (- 1) x11)) 0) (>= (+ x8 (* (- 1) x12)) 0) (>= (+ x8 (* (- 1) x13)) 0) (>= (+ x8 (* (- 1) x14)) 0) (>= (+ x8 (* (- 1) x15)) 0) (>= (+ x8 (* (- 1) x16)) 0) (>= (+ x8 (* (- 1) x17)) 0) (>= (+ x8 (* (- 1) x18)) 0) (>= (+ x8 (* (- 1) x19)) 0))) x8 (ite (let ((_let_1 (* (- 1) x7))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (>= (+ x7 (* (- 1) x8)) 0) (>= (+ x7 (* (- 1) x9)) 0) (>= (+ x7 (* (- 1) x10)) 0) (>= (+ x7 (* (- 1) x11)) 0) (>= (+ x7 (* (- 1) x12)) 0) (>= (+ x7 (* (- 1) x13)) 0) (>= (+ x7 (* (- 1) x14)) 0) (>= (+ x7 (* (- 1) x15)) 0) (>= (+ x7 (* (- 1) x16)) 0) (>= (+ x7 (* (- 1) x17)) 0) (>= (+ x7 (* (- 1) x18)) 0) (>= (+ x7 (* (- 1) x19)) 0))) x7 (ite (let ((_let_1 (* (- 1) x6))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (>= (+ x6 (* (- 1) x7)) 0) (>= (+ x6 (* (- 1) x8)) 0) (>= (+ x6 (* (- 1) x9)) 0) (>= (+ x6 (* (- 1) x10)) 0) (>= (+ x6 (* (- 1) x11)) 0) (>= (+ x6 (* (- 1) x12)) 0) (>= (+ x6 (* (- 1) x13)) 0) (>= (+ x6 (* (- 1) x14)) 0) (>= (+ x6 (* (- 1) x15)) 0) (>= (+ x6 (* (- 1) x16)) 0) (>= (+ x6 (* (- 1) x17)) 0) (>= (+ x6 (* (- 1) x18)) 0) (>= (+ x6 (* (- 1) x19)) 0))) x6 (ite (let ((_let_1 (* (- 1) x15))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (not (>= (+ x12 _let_1) 1)) (not (>= (+ x13 _let_1) 1)) (not (>= (+ x14 _let_1) 1)) (>= (+ x15 (* (- 1) x16)) 0) (>= (+ x15 (* (- 1) x17)) 0) (>= (+ x15 (* (- 1) x18)) 0) (>= (+ x15 (* (- 1) x19)) 0))) x15 (ite (let ((_let_1 (* (- 1) x16))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (not (>= (+ x12 _let_1) 1)) (not (>= (+ x13 _let_1) 1)) (not (>= (+ x14 _let_1) 1)) (not (>= (+ x15 _let_1) 1)) (>= (+ x16 (* (- 1) x17)) 0) (>= (+ x16 (* (- 1) x18)) 0) (>= (+ x16 (* (- 1) x19)) 0))) x16 (ite (let ((_let_1 (* (- 1) x17))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (not (>= (+ x12 _let_1) 1)) (not (>= (+ x13 _let_1) 1)) (not (>= (+ x14 _let_1) 1)) (not (>= (+ x15 _let_1) 1)) (not (>= (+ x16 _let_1) 1)) (>= (+ x17 (* (- 1) x18)) 0) (>= (+ x17 (* (- 1) x19)) 0))) x17 (ite (let ((_let_1 (* (- 1) x18))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (not (>= (+ x12 _let_1) 1)) (not (>= (+ x13 _let_1) 1)) (not (>= (+ x14 _let_1) 1)) (not (>= (+ x15 _let_1) 1)) (not (>= (+ x16 _let_1) 1)) (not (>= (+ x17 _let_1) 1)) (>= (+ x18 (* (- 1) x19)) 0))) x18 (ite (let ((_let_1 (* (- 1) x19))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (not (>= (+ x12 _let_1) 1)) (not (>= (+ x13 _let_1) 1)) (not (>= (+ x14 _let_1) 1)) (not (>= (+ x15 _let_1) 1)) (not (>= (+ x16 _let_1) 1)) (not (>= (+ x17 _let_1) 1)) (not (>= (+ x18 _let_1) 1)))) x19 (ite (let ((_let_1 (* (- 1) x9))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (>= (+ x9 (* (- 1) x10)) 0) (>= (+ x9 (* (- 1) x11)) 0) (>= (+ x9 (* (- 1) x12)) 0) (>= (+ x9 (* (- 1) x13)) 0) (>= (+ x9 (* (- 1) x14)) 0) (>= (+ x9 (* (- 1) x15)) 0) (>= (+ x9 (* (- 1) x16)) 0) (>= (+ x9 (* (- 1) x17)) 0) (>= (+ x9 (* (- 1) x18)) 0) (>= (+ x9 (* (- 1) x19)) 0))) x9 (ite (let ((_let_1 (* (- 1) x10))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (>= (+ x10 (* (- 1) x11)) 0) (>= (+ x10 (* (- 1) x12)) 0) (>= (+ x10 (* (- 1) x13)) 0) (>= (+ x10 (* (- 1) x14)) 0) (>= (+ x10 (* (- 1) x15)) 0) (>= (+ x10 (* (- 1) x16)) 0) (>= (+ x10 (* (- 1) x17)) 0) (>= (+ x10 (* (- 1) x18)) 0) (>= (+ x10 (* (- 1) x19)) 0))) x10 (ite (let ((_let_1 (* (- 1) x11))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (>= (+ x11 (* (- 1) x12)) 0) (>= (+ x11 (* (- 1) x13)) 0) (>= (+ x11 (* (- 1) x14)) 0) (>= (+ x11 (* (- 1) x15)) 0) (>= (+ x11 (* (- 1) x16)) 0) (>= (+ x11 (* (- 1) x17)) 0) (>= (+ x11 (* (- 1) x18)) 0) (>= (+ x11 (* (- 1) x19)) 0))) x11 (ite (let ((_let_1 (* (- 1) x12))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (>= (+ x12 (* (- 1) x13)) 0) (>= (+ x12 (* (- 1) x14)) 0) (>= (+ x12 (* (- 1) x15)) 0) (>= (+ x12 (* (- 1) x16)) 0) (>= (+ x12 (* (- 1) x17)) 0) (>= (+ x12 (* (- 1) x18)) 0) (>= (+ x12 (* (- 1) x19)) 0))) x12 (ite (let ((_let_1 (* (- 1) x13))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (not (>= (+ x12 _let_1) 1)) (>= (+ x13 (* (- 1) x14)) 0) (>= (+ x13 (* (- 1) x15)) 0) (>= (+ x13 (* (- 1) x16)) 0) (>= (+ x13 (* (- 1) x17)) 0) (>= (+ x13 (* (- 1) x18)) 0) (>= (+ x13 (* (- 1) x19)) 0))) x13 (ite (let ((_let_1 (* (- 1) x14))) (and (not (>= (+ x0 _let_1) 1)) (not (>= (+ x1 _let_1) 1)) (not (>= (+ x2 _let_1) 1)) (not (>= (+ x3 _let_1) 1)) (not (>= (+ x4 _let_1) 1)) (not (>= (+ x5 _let_1) 1)) (not (>= (+ x6 _let_1) 1)) (not (>= (+ x7 _let_1) 1)) (not (>= (+ x8 _let_1) 1)) (not (>= (+ x9 _let_1) 1)) (not (>= (+ x10 _let_1) 1)) (not (>= (+ x11 _let_1) 1)) (not (>= (+ x12 _let_1) 1)) (not (>= (+ x13 _let_1) 1)) (>= (+ x14 (* (- 1) x15)) 0) (>= (+ x14 (* (- 1) x16)) 0) (>= (+ x14 (* (- 1) x17)) 0) (>= (+ x14 (* (- 1) x18)) 0) (>= (+ x14 (* (- 1) x19)) 0))) x14 (ite (and (not (>= (+ x0 (* (- 1) x1)) 1)) (>= (+ x1 (* (- 1) x2)) 0) (>= (+ x1 (* (- 1) x3)) 0) (>= (+ x1 (* (- 1) x4)) 0) (>= (+ x1 (* (- 1) x5)) 0) (>= (+ x1 (* (- 1) x6)) 0) (>= (+ x1 (* (- 1) x7)) 0) (>= (+ x1 (* (- 1) x8)) 0) (>= (+ x1 (* (- 1) x9)) 0) (>= (+ x1 (* (- 1) x10)) 0) (>= (+ x1 (* (- 1) x11)) 0) (>= (+ x1 (* (- 1) x12)) 0) (>= (+ x1 (* (- 1) x13)) 0) (>= (+ x1 (* (- 1) x14)) 0) (>= (+ x1 (* (- 1) x15)) 0) (>= (+ x1 (* (- 1) x16)) 0) (>= (+ x1 (* (- 1) x17)) 0) (>= (+ x1 (* (- 1) x18)) 0) (>= (+ x1 (* (- 1) x19)) 0)) x1  x0))))))))))))))))))),10826
